date,exercise_id,set_order,weight,reps,notes,rpe
2023-02-07,40,1,265,2,"",
2023-02-07,40,2,265,3,"",
2023-02-07,40,3,265,1,"",
2023-02-07,4,1,120,4,"",
2023-02-07,4,2,120,8,"",
2023-02-07,4,3,120,12,"",
2023-02-07,4,4,120,11,"",
2023-02-07,103,1,20,16,"",
2023-02-07,103,2,25,13,"",
2023-02-07,103,3,25,12,"",
2023-02-07,57,1,90,8,"",
2023-02-07,57,2,140,12,"",
2023-02-07,57,3,140,11,"",
2023-02-07,57,4,140,6,"",
2023-02-07,72,1,50,10,"",
2023-02-07,72,2,50,8,"",
2023-02-07,72,3,50,8,"",
2023-02-09,5,1,140,3,"",
2023-02-09,5,2,140,3,"",
2023-02-09,5,3,140,2,"",
2023-02-09,32,1,35,8,"",
2023-02-09,32,2,40,11,"",
2023-02-09,32,3,40,9,"",
2023-02-09,32,4,40,8,"",
2023-02-09,64,1,80,6,"",
2023-02-09,64,2,80,10,"",
2023-02-09,64,3,70,10,"",
2023-02-09,26,1,15,8,"",
2023-02-09,26,2,15,8,"",
2023-02-09,26,3,15,8,"",
2023-02-09,12,1,22,13,"",
2023-02-09,12,2,22,12,"",
2023-02-09,12,3,22,10,"",
2023-02-09,73,1,11,12,"",
2023-02-09,73,2,11,11,"",
2023-02-09,73,3,11,9,"",
2023-02-10,35,1,45,10,"",
2023-02-10,35,2,75,4,"",
2023-02-10,35,3,85,10,"",
2023-02-10,35,4,85,8,"",
2023-02-10,35,5,85,6,"",
2023-02-10,106,1,125,15,"",
2023-02-10,106,2,145,13,"",
2023-02-10,106,3,145,11,"",
2023-02-10,13,1,0,7,"",
2023-02-10,13,2,0,5,"",
2023-02-10,13,3,0,4,"",
2023-02-10,91,1,37.5,7,"",
2023-02-10,91,2,37.5,7,"",
2023-02-10,91,3,37.5,6,"",
2023-02-10,38,1,17.5,13,"",
2023-02-10,38,2,17.5,13,"",
2023-02-10,38,3,17.5,10,"",
2023-02-10,78,1,27.5,15,"",
2023-02-10,78,2,27.5,12,"",
2023-02-10,78,3,27.5,12,"",
2023-02-11,1,1,195,5,"",
2023-02-11,1,2,195,3,"",
2023-02-11,1,3,195,2,"",
2023-02-11,19,1,90,10,"",
2023-02-11,19,2,230,9,"",
2023-02-11,19,3,230,8,"",
2023-02-11,19,4,230,7,"",
2023-02-11,31,1,120,16,"",
2023-02-11,31,2,140,12,"",
2023-02-11,20,1,145,14,"",
2023-02-11,20,2,155,12,"",
2023-02-11,20,3,155,10,"",
2023-02-12,48,1,30,8,"increase",
2023-02-12,48,2,35,6,"",
2023-02-12,48,3,37.5,11,"",
2023-02-12,48,4,37.5,9,"",
2023-02-12,48,5,37.5,6,"",
2023-02-12,62,1,10,8,"",
2023-02-12,62,2,10,7,"",
2023-02-12,62,3,10,6,"",
2023-02-12,110,1,40,10,"",
2023-02-12,110,2,30,8,"",
2023-02-12,110,3,30,7,"",
2023-02-12,71,1,15,12,"",
2023-02-12,71,2,15,8,"",
2023-02-12,71,3,15,8,"",
2023-02-12,27,1,35,10,"",
2023-02-12,27,2,35,8,"",
2023-02-12,27,3,35,15,"",
2023-02-12,60,1,17.5,15,"",
2023-02-12,60,2,17.5,12,"",
2023-02-12,60,3,17.5,11,"",
2023-02-14,40,1,245,3,"",
2023-02-14,40,2,245,2,"",
2023-02-14,4,1,100,8,"",
2023-02-14,4,2,120,11,"",
2023-02-14,4,3,120,12,"",
2023-02-14,4,4,120,10,"",
2023-02-14,57,1,90,6,"",
2023-02-14,57,2,140,11,"",
2023-02-14,57,3,140,10,"",
2023-02-14,57,4,140,8,"",
2023-02-14,103,1,25,16,"",
2023-02-14,103,2,25,12,"",
2023-02-14,103,3,25,8,"",
2023-02-14,72,1,50,12,"",
2023-02-14,72,2,50,8,"",
2023-02-14,72,3,50,4,"",
2023-02-16,5,1,140,3,"",7.5
2023-02-16,5,2,140,3,"",
2023-02-16,5,3,140,3,"",9
2023-02-16,32,1,35,6,"",
2023-02-16,32,2,40,11,"",
2023-02-16,32,3,40,10,"",
2023-02-16,32,4,40,8,"",
2023-02-16,64,1,70,10,"",
2023-02-16,64,2,70,10,"",
2023-02-16,12,1,22,13,"",
2023-02-16,12,2,22,13,"",
2023-02-16,12,3,22,12,"",
2023-02-16,73,1,11,12,"",
2023-02-16,73,2,11,9,"",
2023-02-16,73,3,11,8,"",
2023-02-17,35,1,45,8,"",
2023-02-17,35,2,85,6,"",
2023-02-17,35,3,95,11,"",
2023-02-17,35,4,95,10,"",
2023-02-17,35,5,95,9,"",
2023-02-17,13,1,10,7,"",
2023-02-17,13,2,10,6,"",
2023-02-17,13,3,10,4,"",
2023-02-17,46,1,75,10,"",
2023-02-17,46,2,75,10,"",
2023-02-17,45,1,55,8,"",
2023-02-17,45,2,55,8,"",
2023-02-17,45,3,45,8,"",
2023-02-17,38,1,20,10,"",
2023-02-17,38,2,20,10,"",
2023-02-17,38,3,20,10,"",
2023-02-17,78,1,60,13,"",
2023-02-17,78,2,60,12,"",
2023-02-17,78,3,60,11,"",
2023-02-18,1,1,200,3,"",
2023-02-18,1,2,200,3,"",
2023-02-18,1,3,200,2,"",
2023-02-18,19,1,90,10,"",
2023-02-18,19,2,230,9,"",
2023-02-18,19,3,230,7,"",
2023-02-18,3,1,105,13,"",
2023-02-18,3,2,105,12,"",
2023-02-18,3,3,105,11,"",
2023-02-18,20,1,115,13,"",
2023-02-18,20,2,115,10,"",
2023-02-18,20,3,115,9,"",
2023-02-18,47,1,55,12,"",
2023-02-18,47,2,55,12,"",
2023-02-18,47,3,55,12,"",
2023-02-19,112,1,65,10,"",
2023-02-19,112,2,65,8,"",
2023-02-19,112,3,65,7,"",
2023-02-19,110,1,0,8,"",
2023-02-19,110,2,0,7,"",
2023-02-19,110,3,0,6,"",
2023-02-19,10,1,12,13,"",
2023-02-19,10,2,12,15,"",
2023-02-19,10,3,12,13,"",
2023-02-19,53,1,60,12,"",
2023-02-19,53,2,60,10,"",
2023-02-19,53,3,60,8,"",
2023-02-19,68,1,115,13,"",
2023-02-19,68,2,115,11,"",
2023-02-19,68,3,115,11,"",
2023-02-19,27,1,40,6,"",
2023-02-19,27,2,30,14,"",
2023-02-19,27,3,30,12,"",
2023-02-19,60,1,20,13,"",
2023-02-19,60,2,20,12,"",
2023-02-19,60,3,20,11,"",
2023-02-21,40,1,255,2,"",
2023-02-21,40,2,255,2,"",
2023-02-21,40,3,255,1,"",
2023-02-21,57,1,90,6,"",
2023-02-21,57,2,160,10,"",
2023-02-21,57,3,160,8,"",
2023-02-21,57,4,160,7,"",
2023-02-21,4,1,100,10,"",
2023-02-21,4,2,120,12,"",
2023-02-21,4,3,120,11,"",8.5
2023-02-21,103,1,30,12,"",
2023-02-21,103,2,25,13,"",
2023-02-21,103,3,25,11,"",
2023-02-21,72,1,50,8,"",
2023-02-21,72,2,40,5,"",
2023-02-21,47,1,45,12,"",
2023-02-21,47,2,45,10,"",
2023-02-22,5,1,140,4,"",
2023-02-22,5,2,140,3,"",
2023-02-22,5,3,140,2,"",
2023-02-22,102,1,35,8,"",
2023-02-22,102,2,35,4,"",
2023-02-22,102,3,25,10,"",
2023-02-22,113,1,125,8,"",
2023-02-22,113,2,125,10,"",
2023-02-22,113,3,125,9,"",
2023-02-22,28,1,33,12,"",
2023-02-22,28,2,33,11,"",
2023-02-22,28,3,33,11,"",
2023-02-22,73,1,11,10,"",
2023-02-22,73,2,11,9,"",
2023-02-24,35,1,45,8,"",
2023-02-24,35,2,65,6,"",
2023-02-24,35,3,85,11,"",
2023-02-24,35,4,85,9,"",
2023-02-24,35,5,85,9,"",
2023-02-24,13,1,0,5,"",
2023-02-24,13,2,0,7,"",
2023-02-24,13,3,0,6,"",
2023-02-24,91,1,35,8,"",
2023-02-24,91,2,35,7,"",
2023-02-24,91,3,35,7,"",
2023-02-24,38,1,20,12,"",
2023-02-24,38,2,20,10,"",
2023-02-24,38,3,20,9,"",
2023-02-24,46,1,75,14,"",
2023-02-24,46,2,90,12,"",
2023-02-24,46,3,90,10,"",
2023-02-24,78,1,60,12,"",
2023-02-24,78,2,60,10,"",
2023-02-24,78,3,60,10,"",
2023-02-25,1,1,200,4,"",
2023-02-25,1,2,200,3,"",
2023-02-25,1,3,200,2,"",
2023-02-25,19,1,90,10,"",
2023-02-25,19,2,230,11,"",
2023-02-25,19,3,230,10,"",
2023-02-25,19,4,230,9,"",
2023-02-25,3,1,105,13,"",
2023-02-25,3,2,105,12,"",
2023-02-25,3,3,110,10,"",
2023-02-25,20,1,145,13,"",
2023-02-25,20,2,155,11,"",
2023-02-25,20,3,155,10,"",
2023-02-25,47,1,55,10,"",
2023-02-25,47,2,55,11,"",
2023-02-25,47,3,55,9,"",
2023-02-26,112,1,65,11,"",
2023-02-26,112,2,65,9,"",
2023-02-26,112,3,65,9,"",
2023-02-26,10,1,12,13,"",
2023-02-26,10,2,12,13,"",
2023-02-26,10,3,12,12,"",
2023-02-26,53,1,65,12,"",
2023-02-26,53,2,65,11,"",
2023-02-26,53,3,65,11,"",
2023-02-26,62,1,0,10,"",
2023-02-26,62,2,0,9,"",
2023-02-26,62,3,0,7,"",
2023-02-26,68,1,155,9,"",
2023-02-26,68,2,155,8,"",
2023-02-26,68,3,155,7,"",
2023-02-26,27,1,30,17,"",
2023-02-26,27,2,40,13,"",
2023-02-26,27,3,40,14,"",
2023-02-26,60,1,20,17,"",
2023-02-26,60,2,20,13,"",
2023-02-26,60,3,20,10,"",
2023-02-28,40,1,225,2,"",
2023-02-28,40,2,135,13,"",
2023-02-28,72,1,30,14,"",
2023-02-28,72,2,40,8,"",
2023-02-28,72,3,40,7,"",
2023-02-28,4,1,55,13,"",
2023-02-28,4,2,55,12,"",
2023-02-28,4,3,55,10,"",
2023-02-28,31,1,105,13,"",
2023-02-28,31,2,105,14,"",
2023-02-28,31,3,115,12,"",
2023-02-28,19,1,90,10,"",
2023-02-28,19,2,230,11,"",
2023-02-28,19,3,230,11,"",
2023-02-28,19,4,230,10,"",
2023-02-28,40,1,225,2,"",
2023-02-28,40,2,135,13,"",
2023-02-28,72,1,30,14,"",
2023-02-28,72,2,40,8,"",
2023-02-28,72,3,40,7,"",
2023-02-28,4,1,55,13,"",
2023-02-28,4,2,55,12,"",
2023-02-28,4,3,55,10,"",
2023-02-28,31,1,105,13,"",
2023-02-28,31,2,105,14,"",
2023-02-28,31,3,115,12,"",
2023-02-28,19,1,90,10,"",
2023-02-28,19,2,230,11,"",
2023-02-28,19,3,230,11,"",
2023-02-28,19,4,230,10,"",
2023-03-01,5,1,140,5,"",
2023-03-01,5,2,140,4,"",
2023-03-01,5,3,140,3,"",
2023-03-01,32,1,35,6,"",
2023-03-01,32,2,40,12,"",
2023-03-01,32,3,40,9,"",
2023-03-01,32,4,40,7,"",
2023-03-01,64,1,75,11,"",
2023-03-01,64,2,75,8,"",
2023-03-01,64,3,75,11,"",
2023-03-01,26,1,15,10,"",
2023-03-01,26,2,15,9,"",
2023-03-01,26,3,15,8,"",
2023-03-01,28,1,60,13,"",
2023-03-01,28,2,60,13,"",
2023-03-01,28,3,60,12,"",
2023-03-01,73,1,0,10,"",
2023-03-01,73,2,0,9,"",
2023-03-01,73,3,0,9,"",
2023-03-02,45,1,45,6,"",
2023-03-02,45,2,45,11,"",
2023-03-02,45,3,45,10,"",
2023-03-02,45,4,45,8,"",
2023-03-02,14,1,35,6,"",
2023-03-02,14,2,35,5,"",
2023-03-02,46,1,90,10,"",
2023-03-02,46,2,90,10,"",
2023-03-02,46,3,90,9,"",
2023-03-02,38,1,20,12,"",
2023-03-02,38,2,20,10,"",
2023-03-02,38,3,20,9,"",
2023-03-04,1,1,200,5,"",
2023-03-04,1,2,200,4,"",
2023-03-04,1,3,200,1,"",
2023-03-04,21,1,40,18,"",
2023-03-04,21,2,45,12,"",
2023-03-04,3,1,70,12,"",
2023-03-04,3,2,70,12,"",
2023-03-04,3,3,70,12,"",
2023-03-05,105,1,35,6,"",
2023-03-05,105,2,35,11,"",
2023-03-05,105,3,35,9,"",
2023-03-05,105,4,35,7,"",
2023-03-05,101,1,30,12,"",
2023-03-05,101,2,30,11,"",
2023-03-05,101,3,30,11,"",
2023-03-05,110,1,0,9,"",
2023-03-05,110,2,0,7,"",
2023-03-05,110,3,0,6,"",
2023-03-05,71,1,16.5,10,"",
2023-03-05,71,2,16.5,8,"",
2023-03-05,71,3,16.5,7,"",
2023-03-05,68,1,135,12,"",
2023-03-05,68,2,135,11,"",
2023-03-05,68,3,135,12,"",
2023-03-05,60,1,17.5,17,"",
2023-03-05,60,2,17.5,13,"",
2023-03-05,60,3,17.5,12,"",
2023-03-05,73,1,0,12,"",
2023-03-05,73,2,0,11,"",
2023-03-05,73,3,0,11,"",
2023-03-07,40,1,185,6,"",
2023-03-07,40,2,185,7,"",
2023-03-07,40,3,185,4,"",
2023-03-07,72,1,50,14,"",
2023-03-07,72,2,60,10,"",
2023-03-07,72,3,60,8,"",
2023-03-07,72,4,60,6,"",
2023-03-07,47,1,55,8,"",
2023-03-07,47,2,55,7,"",
2023-03-07,47,3,55,7,"",
2023-03-07,57,1,90,6,"",
2023-03-07,57,2,160,10,"",
2023-03-07,57,3,160,6,"",
2023-03-07,57,4,160,6,"",
2023-03-08,5,1,145,3,"",
2023-03-08,5,2,145,2,"",
2023-03-08,5,3,145,2,"",
2023-03-08,32,1,30,10,"",
2023-03-08,32,2,40,12,"",
2023-03-08,32,3,40,10,"",
2023-03-08,32,4,40,7,"",
2023-03-08,64,1,70,10,"",
2023-03-08,64,2,70,10,"",
2023-03-08,64,3,70,10,"",
2023-03-08,12,1,25,13,"",
2023-03-08,12,2,25,12,"",
2023-03-08,12,3,25,10,"",
2023-03-08,73,1,10,10,"",
2023-03-08,73,2,5,14,"",
2023-03-08,73,3,5,14,"",
2023-03-09,13,1,0,12,"",
2023-03-09,13,2,0,9,"",
2023-03-09,13,3,0,7,"",
2023-03-09,106,1,145,12,"",
2023-03-09,106,2,145,12,"",
2023-03-09,106,3,145,10,"",
2023-03-09,35,1,45,8,"",
2023-03-09,35,2,85,8,"",
2023-03-09,35,3,85,5,"",
2023-03-09,38,1,17.5,13,"",
2023-03-09,38,2,17.5,12,"",
2023-03-09,38,3,17.5,11,"",
2023-03-09,78,1,33,12,"",
2023-03-09,78,2,33,11,"",
2023-03-09,78,3,33,11,"",
2023-03-11,1,1,205,4,"",
2023-03-11,1,2,205,3,"",
2023-03-11,1,3,205,2,"",
2023-03-11,57,1,90,6,"",
2023-03-11,57,2,140,9,"",
2023-03-11,57,3,140,7,"",
2023-03-11,57,4,140,6,"",
2023-03-11,3,1,80,12,"",
2023-03-11,3,2,80,12,"",
2023-03-11,3,3,80,11,"",
2023-03-11,103,1,25,13,"",
2023-03-11,103,2,25,12,"",
2023-03-11,103,3,25,11,"",
2023-03-12,105,1,35,8,"",
2023-03-12,105,2,40,12,"",
2023-03-12,105,3,40,10,"",
2023-03-12,105,4,40,8,"",
2023-03-12,110,1,0,10,"",
2023-03-12,110,2,0,8,"",
2023-03-12,110,3,0,6,"",
2023-03-12,101,1,30,12,"",
2023-03-12,101,2,30,10,"",
2023-03-12,101,3,30,10,"",
2023-03-12,53,1,50,12,"",
2023-03-12,53,2,60,10,"",
2023-03-12,53,3,60,10,"",
2023-03-12,68,1,135,13,"",
2023-03-12,68,2,135,12,"",
2023-03-12,68,3,135,11,"",
2023-03-12,27,1,30,17,"",
2023-03-12,27,2,30,14,"",
2023-03-12,27,3,30,12,"",
2023-03-12,60,1,20,14,"",
2023-03-12,60,2,20,12,"",
2023-03-12,60,3,20,10,"",
2023-03-14,40,1,225,3,"",
2023-03-14,40,2,225,4,"",
2023-03-14,40,3,225,2,"",
2023-03-14,72,1,60,14,"",
2023-03-14,72,2,60,9,"",
2023-03-14,72,3,60,8,"",
2023-03-14,4,1,120,12,"",
2023-03-14,4,2,120,11,"",
2023-03-14,4,3,120,10,"",
2023-03-14,57,1,90,6,"",
2023-03-14,57,2,140,8,"",
2023-03-14,57,3,140,7,"",
2023-03-14,57,4,140,6,"",
2023-03-14,47,1,45,12,"",
2023-03-14,47,2,45,10,"",
2023-03-14,47,3,45,9,"",
2023-03-16,5,1,145,3,"",
2023-03-16,5,2,145,2,"",
2023-03-16,5,3,145,2,"",
2023-03-16,34,1,35,8,"",
2023-03-16,34,2,45,12,"",
2023-03-16,34,3,45,10,"",
2023-03-16,32,1,35,8,"",
2023-03-16,32,2,35,10,"",
2023-03-16,32,3,35,8,"",
2023-03-16,12,1,22,11,"",
2023-03-16,12,2,22,10,"",
2023-03-16,12,3,22,10,"",
2023-03-16,73,1,0,10,"",
2023-03-16,73,2,0,9,"",
2023-03-16,73,3,0,9,"",
2023-03-16,26,1,15,10,"",
2023-03-16,26,2,15,9,"",
2023-03-16,26,3,15,8,"",
2023-03-16,103,1,30,14,"",
2023-03-16,103,2,30,12,"",
2023-03-16,103,3,30,12,"",
2023-03-17,35,1,85,8,"Smith machine",
2023-03-17,35,2,115,10,"",
2023-03-17,35,3,115,9,"",
2023-03-17,35,4,115,12,"",
2023-03-17,13,1,0,11,"",
2023-03-17,13,2,0,9,"",
2023-03-17,13,3,0,5,"",
2023-03-17,91,1,35,9,"",
2023-03-17,91,2,35,9,"",
2023-03-17,91,3,35,7,"",
2023-03-17,106,1,145,12,"",
2023-03-17,106,2,165,10,"",
2023-03-17,106,3,165,9,"",
2023-03-17,38,1,20,10,"",
2023-03-17,38,2,20,9,"",
2023-03-17,38,3,20,9,"",
2023-03-17,78,1,33,10,"",
2023-03-17,78,2,33,9,"",
2023-03-17,78,3,33,8,"",
2023-03-18,1,1,205,4,"",
2023-03-18,1,2,205,2,"",
2023-03-18,1,3,185,3,"",
2023-03-18,19,1,90,8,"",
2023-03-18,19,2,230,11,"",
2023-03-18,19,3,230,8,"",
2023-03-18,19,4,230,5,"",
2023-03-18,47,1,45,12,"",
2023-03-18,47,2,45,10,"",
2023-03-18,47,3,45,9,"",
2023-03-18,20,1,145,10,"",
2023-03-18,20,2,155,12,"",
2023-03-18,20,3,155,12,"",
2023-03-18,3,1,105,13,"",
2023-03-18,3,2,125,10,"",
2023-03-18,3,3,125,10,"",
2023-03-19,105,1,35,8,"",
2023-03-19,105,2,40,11,"",
2023-03-19,105,3,40,10,"",
2023-03-19,105,4,40,7,"",
2023-03-19,110,1,0,10,"",
2023-03-19,110,2,0,8,"",
2023-03-19,110,3,0,6,"",
2023-03-19,101,1,40,10,"",
2023-03-19,101,2,40,9,"",
2023-03-19,101,3,40,8,"",
2023-03-19,53,1,60,12,"",
2023-03-19,53,2,60,10,"",
2023-03-19,53,3,60,10,"",
2023-03-19,68,1,135,15,"",
2023-03-19,68,2,135,12,"",
2023-03-19,68,3,135,11,"",
2023-03-19,27,1,40,6,"",
2023-03-19,27,2,40,12,"",
2023-03-19,27,3,30,12,"",
2023-03-19,27,4,40,11,"",
2023-03-19,60,1,20,17,"",
2023-03-19,60,2,20,16,"",
2023-03-19,60,3,20,12,"",
2023-03-22,40,1,225,5,"",
2023-03-22,40,2,225,4,"",
2023-03-22,40,3,225,3,"",
2023-03-22,72,1,60,14,"",
2023-03-22,72,2,70,9,"",
2023-03-22,72,3,70,7,"",
2023-03-22,4,1,120,12,"",
2023-03-22,4,2,120,11,"",
2023-03-22,4,3,120,9,"",
2023-03-22,19,1,90,8,"",
2023-03-22,19,2,180,3,"",
2023-03-22,19,3,230,9,"",
2023-03-22,103,1,30,12,"",
2023-03-22,103,2,30,10,"",
2023-03-22,103,3,30,9,"",
2023-03-23,5,1,145,4,"",10
2023-03-23,5,2,145,2,"",
2023-03-23,5,3,145,1,"",
2023-03-23,32,1,30,6,"",
2023-03-23,32,2,40,11,"",
2023-03-23,32,3,40,11,"",
2023-03-23,32,4,40,9,"",
2023-03-23,34,1,45,6,"",
2023-03-23,34,2,35,10,"",
2023-03-23,34,3,35,11,"",
2023-03-23,12,1,22,11,"",
2023-03-23,12,2,22,10,"",
2023-03-23,12,3,22,10,"",
2023-03-23,73,1,0,10,"",
2023-03-23,73,2,0,9,"",
2023-03-23,73,3,0,8,"",
2023-03-24,35,1,45,8,"",
2023-03-24,35,2,85,8,"",
2023-03-24,35,3,85,11,"",
2023-03-24,35,4,85,10,"",
2023-03-24,13,1,0,8,"",
2023-03-24,13,2,0,7,"",
2023-03-24,13,3,0,4,"",
2023-03-24,114,1,35,4,"",
2023-03-24,114,2,25,12,"",
2023-03-24,114,3,25,12,"",
2023-03-24,114,4,25,10,"",
2023-03-24,38,1,20,12,"",
2023-03-24,38,2,20,11,"",
2023-03-24,38,3,20,9,"",
2023-03-24,106,1,165,13,"",
2023-03-24,106,2,165,12,"",
2023-03-24,106,3,165,9,"",
2023-03-24,78,1,33,12,"",
2023-03-24,78,2,33,10,"",
2023-03-24,78,3,33,9,"",
2023-03-25,1,1,205,5,"",8.5
2023-03-25,1,2,205,3,"",
2023-03-25,1,3,185,1,"",
2023-03-25,19,1,90,8,"",
2023-03-25,19,2,230,10,"",
2023-03-25,19,3,230,9,"",
2023-03-25,19,4,230,9,"",
2023-03-25,3,1,100,11,"",
2023-03-25,3,2,85,10,"",
2023-03-25,3,3,85,10,"",
2023-03-25,20,1,145,11,"",
2023-03-25,20,2,135,9,"",
2023-03-25,20,3,135,9,"",
2023-03-26,105,1,35,8,"",
2023-03-26,105,2,40,10,"",
2023-03-26,105,3,40,9,"",
2023-03-26,105,4,40,7,"",
2023-03-26,68,1,145,10,"",
2023-03-26,68,2,145,10,"",
2023-03-26,68,3,145,9,"",
2023-03-26,53,1,70,9,"",
2023-03-26,53,2,60,10,"",
2023-03-26,53,3,60,8,"",
2023-03-26,101,1,30,17,"",
2023-03-26,101,2,40,14,"",
2023-03-26,101,3,40,11,"",
2023-03-26,110,1,0,10,"",
2023-03-26,110,2,0,8,"",
2023-03-26,110,3,0,7,"",
2023-03-26,27,1,30,14,"",
2023-03-26,27,2,30,12,"",
2023-03-26,27,3,30,12,"",
2023-03-26,60,1,25,10,"",
2023-03-26,60,2,25,9,"",
2023-03-26,60,3,25,8,"",
2023-03-28,40,1,235,3,"",
2023-03-28,40,2,235,2,"",
2023-03-28,40,3,235,2,"",
2023-03-28,72,1,50,8,"",
2023-03-28,72,2,70,8,"",
2023-03-28,72,3,70,7,"",
2023-03-28,72,4,70,6,"",
2023-03-28,57,1,90,8,"",
2023-03-28,57,2,160,10,"",
2023-03-28,57,3,160,8,"",
2023-03-28,57,4,160,9,"",
2023-03-28,103,1,30,8,"",
2023-03-28,103,2,35,12,"",
2023-03-28,103,3,35,10,"",
2023-03-28,103,4,35,8,"",
2023-03-30,5,1,145,3,"",
2023-03-30,5,2,145,2,"",
2023-03-30,5,3,135,4,"",
2023-03-30,32,1,30,8,"",
2023-03-30,32,2,40,11,"",
2023-03-30,32,3,40,9,"",
2023-03-30,34,1,35,8,"",
2023-03-30,34,2,45,11,"",
2023-03-30,34,3,45,10,"",
2023-03-30,34,4,45,6,"",
2023-03-30,28,1,27.5,15,"",
2023-03-30,28,2,33,12,"",
2023-03-30,28,3,33,12,"",
2023-03-30,73,1,0,8,"",
2023-03-30,73,2,0,7,"",
2023-03-30,73,3,0,6,"",
2023-03-30,103,1,35,13,"",
2023-03-30,103,2,35,12,"",
2023-03-30,103,3,35,11,"",
2023-03-31,1,1,210,3,"",
2023-03-31,1,2,210,2,"",
2023-03-31,1,3,210,2,"",
2023-03-31,19,1,230,10,"",
2023-03-31,19,2,230,8,"",
2023-03-31,19,3,230,8,"",
2023-03-31,103,1,30,12,"",
2023-03-31,103,2,30,10,"",
2023-03-31,103,3,30,10,"",
2023-03-31,3,1,90,14,"",
2023-03-31,3,2,90,12,"",
2023-03-31,3,3,100,14,"",
2023-03-31,72,1,70,14,"",
2023-03-31,72,2,80,6,"",
2023-03-31,72,3,80,14,"",
2023-04-01,35,1,45,8,"",
2023-04-01,35,2,95,8,"",
2023-04-01,35,3,95,7,"",
2023-04-01,35,4,95,7,"",
2023-04-01,13,1,0,7,"",
2023-04-01,13,2,0,6,"",
2023-04-01,13,3,0,4,"",
2023-04-01,114,1,35,12,"",
2023-04-01,114,2,35,11,"",
2023-04-01,114,3,35,9,"",
2023-04-01,106,1,165,13,"",
2023-04-01,106,2,165,11,"",
2023-04-01,106,3,165,11,"",
2023-04-01,38,1,20,10,"",
2023-04-01,38,2,20,11,"",
2023-04-01,38,3,20,8,"",
2023-04-01,78,1,33,12,"",
2023-04-01,78,2,33,11,"",
2023-04-01,78,3,33,11,"",
2023-04-02,105,1,35,8,"",
2023-04-02,105,2,45,8,"",
2023-04-02,105,3,50,5,"",
2023-04-02,105,4,50,4,"",
2023-04-02,110,1,0,8,"",
2023-04-02,110,2,0,7,"",
2023-04-02,110,3,0,6,"",
2023-04-02,101,1,40,10,"",
2023-04-02,101,2,40,11,"",
2023-04-02,101,3,40,10,"",
2023-04-02,53,1,70,12,"",
2023-04-02,53,2,70,11,"",
2023-04-02,53,3,70,10,"",
2023-04-02,68,1,145,8,"",
2023-04-02,68,2,135,10,"",
2023-04-02,68,3,135,9,"",
2023-04-02,27,1,30,6,"",
2023-04-02,27,2,40,10,"",
2023-04-02,27,3,40,10,"",
2023-04-02,27,4,40,9,"",
2023-04-02,60,1,22.5,11,"",
2023-04-02,60,2,22.5,11,"",
2023-04-02,60,3,22.5,10,"",
2023-04-04,40,1,245,2,"",
2023-04-04,40,2,225,4,"",
2023-04-04,40,3,225,2,"",
2023-04-04,72,1,70,8,"",
2023-04-04,72,2,75,10,"",
2023-04-04,72,3,75,8,"",
2023-04-04,72,4,70,7,"",
2023-04-04,47,1,45,13,"",
2023-04-04,47,2,45,12,"",
2023-04-04,47,3,45,11,"",
2023-04-04,4,1,140,11,"",
2023-04-04,4,2,140,9,"",
2023-04-04,4,3,140,8,"",
2023-04-04,57,1,90,8,"",
2023-04-04,57,2,160,8,"",8
2023-04-04,57,3,180,7,"",9
2023-04-04,57,4,180,5,"",
2023-04-06,47,1,45,10,"",
2023-04-06,47,2,45,10,"",
2023-04-06,47,3,45,9,"",
2023-04-06,5,1,145,4,"",9.5
2023-04-06,5,2,145,2,"",
2023-04-06,5,3,135,1,"",
2023-04-06,32,1,35,8,"",
2023-04-06,32,2,40,11,"",
2023-04-06,32,3,40,9,"",
2023-04-06,32,4,40,8,"",
2023-04-06,28,1,33,14,"",
2023-04-06,28,2,33,13,"",
2023-04-06,28,3,33,13,"",
2023-04-06,34,1,35,8,"",
2023-04-06,34,2,45,9,"",
2023-04-06,34,3,45,6,"",
2023-04-06,73,1,0,9,"",
2023-04-06,73,2,0,7,"",
2023-04-06,73,3,0,6,"",
2023-04-07,35,1,45,8,"",
2023-04-07,35,2,95,11,"",
2023-04-07,35,3,95,10,"",
2023-04-07,35,4,95,9,"",
2023-04-07,13,1,0,8,"",
2023-04-07,13,2,0,5,"",
2023-04-07,13,3,0,4,"",
2023-04-07,45,1,45,7,"",
2023-04-07,45,2,45,7,"",
2023-04-07,45,3,45,6,"",
2023-04-07,45,4,45,6,"",
2023-04-07,46,1,90,8,"",
2023-04-07,46,2,90,10,"",
2023-04-07,46,3,90,9,"",
2023-04-07,38,1,20,11,"",
2023-04-07,38,2,20,10,"",
2023-04-07,38,3,20,8,"",
2023-04-07,39,1,40,12,"",
2023-04-07,39,2,40,11,"",
2023-04-07,39,3,40,11,"",
2023-04-08,1,1,200,4,"",
2023-04-08,1,2,200,2,"",
2023-04-08,1,3,200,1,"",
2023-04-08,19,1,270,6,"",
2023-04-08,19,2,270,7,"",
2023-04-08,19,3,270,5,"",
2023-04-08,20,1,145,11,"",
2023-04-08,20,2,145,9,"",
2023-04-08,20,3,145,8,"",
2023-04-08,47,1,45,12,"",
2023-04-08,47,2,45,11,"",
