date,workout_number,duration,set_order,weight,reps,distance,seconds,notes,workout_notes,rpe,exercise_id
2022-01-22 10:43:27,Morning Workout,1h 8m,2,30.0,13,0,0,,,,12
2022-01-22 10:43:27,Morning Workout,1h 8m,3,30.0,13,0,0,,,,12
2022-01-22 10:43:27,Morning Workout,1h 8m,1,10.0,13,0,0,,,,10
2022-01-22 10:43:27,Morning Workout,1h 8m,2,10.0,13,0,0,,,,10
2022-01-22 10:43:27,Morning Workout,1h 8m,3,10.0,13,0,0,,,,10
2022-01-23 10:30:50,Morning Workout,59m,1,45.0,10,0,0,,,,45
2022-01-23 10:30:50,Morning Workout,59m,2,45.0,10,0,0,,,,45
2022-01-23 10:30:50,Morning Workout,59m,3,45.0,10,0,0,,,,45
2022-01-23 10:30:50,Morning Workout,59m,4,45.0,10,0,0,,,,45
2022-01-23 10:30:50,Morning Workout,59m,1,60.0,12,0,0,,,,37
2022-01-23 10:30:50,Morning Workout,59m,2,74.99999999999999,12,0,0,,,,37
2022-01-23 10:30:50,Morning Workout,59m,3,74.99999999999999,12,0,0,,,,37
2022-01-23 10:30:50,Morning Workout,59m,1,60.0,14,0,0,,,,53
2022-01-23 10:30:50,Morning Workout,59m,2,74.99999999999999,12,0,0,,,,53
2022-01-23 10:30:50,Morning Workout,59m,3,74.99999999999999,12,0,0,,,,53
2022-01-23 10:30:50,Morning Workout,59m,1,30.0,12,0,0,,,,14
2022-01-23 10:30:50,Morning Workout,59m,2,30.0,12,0,0,,,,14
2022-01-23 10:30:50,Morning Workout,59m,3,30.0,12,0,0,,,,14
2022-01-23 10:30:50,Morning Workout,59m,1,60.0,11,0,0,,,,46
2022-01-23 10:30:50,Morning Workout,59m,2,60.0,12,0,0,,,,46
2022-01-23 10:30:50,Morning Workout,59m,3,60.0,12,0,0,,,,46
2022-01-23 10:30:50,Morning Workout,59m,1,40.0,13,0,0,,,,39
2022-01-23 10:30:50,Morning Workout,59m,2,40.0,11,0,0,,,,39
2022-01-23 10:30:50,Morning Workout,59m,3,40.0,8,0,0,,,,39
2022-01-23 10:30:50,Morning Workout,59m,1,15.0,13,0,0,,,,60
2022-01-23 10:30:50,Morning Workout,59m,2,15.0,13,0,0,,,,60
2022-01-23 10:30:50,Morning Workout,59m,3,15.0,11,0,0,,,,60
2022-01-24 10:20:44,Morning Workout,2h 30m,1,190.0,6,0,0,,,,40
2022-01-24 10:20:44,Morning Workout,2h 30m,2,190.0,6,0,0,,,,40
2022-01-24 10:20:44,Morning Workout,2h 30m,3,190.0,5,0,0,,,,40
2022-01-24 10:20:44,Morning Workout,2h 30m,4,190.0,5,0,0,,,,40
2022-01-24 10:20:44,Morning Workout,2h 30m,5,190.0,4,0,0,,,,40
2022-01-24 10:20:44,Morning Workout,2h 30m,1,135.0,14,0,0,,,,57
2022-01-24 10:20:44,Morning Workout,2h 30m,2,135.0,12,0,0,,,,57
2022-01-24 10:20:44,Morning Workout,2h 30m,3,135.0,11,0,0,,,,57
2022-01-24 10:20:44,Morning Workout,2h 30m,1,70.0,14,0,0,,,,3
2022-01-24 10:20:44,Morning Workout,2h 30m,2,55.0,15,0,0,,,,3
2022-01-24 10:20:44,Morning Workout,2h 30m,3,55.0,15,0,0,,,,3
2022-01-24 10:20:44,Morning Workout,2h 30m,1,85.0,14,0,0,,,,4
2022-01-24 10:20:44,Morning Workout,2h 30m,2,85.0,12,0,0,,,,4
2022-01-24 10:20:44,Morning Workout,2h 30m,3,85.0,11,0,0,,,,4
2022-01-24 10:20:44,Morning Workout,2h 30m,1,60.0,16,0,0,,,,51
2022-01-24 10:20:44,Morning Workout,2h 30m,2,60.0,16,0,0,,,,51
2022-01-24 10:20:44,Morning Workout,2h 30m,3,60.0,16,0,0,,,,51
2022-01-24 10:20:44,Morning Workout,2h 30m,1,35.0,12,0,0,,,,47
2022-01-24 10:20:44,Morning Workout,2h 30m,2,35.0,12,0,0,,,,47
2022-01-24 10:20:44,Morning Workout,2h 30m,3,35.0,12,0,0,,,,47
2022-01-26 10:52:38,Morning Workout,1h 14m,1,25.0,13,0,0,,,,48
2022-01-26 10:52:38,Morning Workout,1h 14m,2,25.0,11,0,0,,,,48
2022-01-26 10:52:38,Morning Workout,1h 14m,3,25.0,10,0,0,,,,48
2022-01-26 10:52:38,Morning Workout,1h 14m,4,25.0,9,0,0,,,,48
2022-01-26 10:52:38,Morning Workout,1h 14m,1,60.0,13,0,0,,,,53
2022-01-26 10:52:38,Morning Workout,1h 14m,2,60.0,11,0,0,,,,53
2022-01-26 10:52:38,Morning Workout,1h 14m,3,60.0,10,0,0,,,,53
2022-01-26 10:52:38,Morning Workout,1h 14m,1,40.0,11,0,0,,,,43
2022-01-26 10:52:38,Morning Workout,1h 14m,2,40.0,9,0,0,,,,43
2022-01-26 10:52:38,Morning Workout,1h 14m,3,40.0,8,0,0,,,,43
2022-01-26 10:52:38,Morning Workout,1h 14m,1,12.5,14,0,0,,,,10
2022-01-26 10:52:38,Morning Workout,1h 14m,2,12.5,13,0,0,,,,10
2022-01-26 10:52:38,Morning Workout,1h 14m,3,12.5,12,0,0,,,,10
2022-01-26 10:52:38,Morning Workout,1h 14m,1,12.5,12,0,0,,,,44
2022-01-26 10:52:38,Morning Workout,1h 14m,2,12.5,11,0,0,,,,44
2022-01-26 10:52:38,Morning Workout,1h 14m,3,12.5,10,0,0,,,,44
2022-01-26 10:52:38,Morning Workout,1h 14m,1,15.0,13,0,0,,,,12
2022-01-26 10:52:38,Morning Workout,1h 14m,2,15.0,13,0,0,,,,12
2022-01-26 10:52:38,Morning Workout,1h 14m,3,15.0,13,0,0,,,,12
2022-01-26 10:52:38,Morning Workout,1h 14m,1,20.0,12,0,0,,,,38
2022-01-26 10:52:38,Morning Workout,1h 14m,2,20.0,8,0,0,,,,38
2022-01-26 10:52:38,Morning Workout,1h 14m,3,20.0,4,0,0,,,,38
2022-01-26 10:52:38,Morning Workout,1h 14m,1,15.0,12,0,0,,,,59
2022-01-26 10:52:38,Morning Workout,1h 14m,2,15.0,12,0,0,,,,59
2022-01-26 10:52:38,Morning Workout,1h 14m,3,15.0,12,0,0,,,,59
2022-01-28 10:30:16,Morning Workout,7h 48m,1,170.0,5,0,0,,,,1
2022-01-28 10:30:16,Morning Workout,7h 48m,2,170.0,4,0,0,,,,1
2022-01-28 10:30:16,Morning Workout,7h 48m,3,170.0,3,0,0,,,,1
2022-01-28 10:30:16,Morning Workout,7h 48m,4,170.0,2,0,0,,,,1
2022-01-28 10:30:16,Morning Workout,7h 48m,1,120.0,12,0,0,,,,20
2022-01-28 10:30:16,Morning Workout,7h 48m,2,120.0,12,0,0,,,,20
2022-01-28 10:30:16,Morning Workout,7h 48m,3,120.0,12,0,0,,,,20
2022-01-28 10:30:16,Morning Workout,7h 48m,1,115.0,15,0,0,,,,74
2022-01-28 10:30:16,Morning Workout,7h 48m,2,115.0,13,0,0,,,,74
2022-01-28 10:30:16,Morning Workout,7h 48m,3,115.0,10,0,0,,,,74
2022-01-28 10:30:16,Morning Workout,7h 48m,1,55.0,13,0,0,,,,3
2022-01-28 10:30:16,Morning Workout,7h 48m,2,55.0,12,0,0,,,,3
2022-01-28 10:30:16,Morning Workout,7h 48m,3,55.0,11,0,0,,,,3
2022-01-28 10:30:16,Morning Workout,7h 48m,1,85.0,13,0,0,,,,4
2022-01-28 10:30:16,Morning Workout,7h 48m,2,85.0,13,0,0,,,,4
2022-01-28 10:30:16,Morning Workout,7h 48m,3,85.0,13,0,0,,,,4
2022-01-28 10:30:16,Morning Workout,7h 48m,1,35.0,15,0,0,,,,47
2022-01-28 10:30:16,Morning Workout,7h 48m,2,35.0,15,0,0,,,,47
2022-01-28 10:30:16,Morning Workout,7h 48m,3,35.0,15,0,0,,,,47
2022-01-28 10:30:16,Morning Workout,7h 48m,1,60.0,16,0,0,,,,51
2022-01-28 10:30:16,Morning Workout,7h 48m,2,60.0,16,0,0,,,,51
2022-01-28 10:30:16,Morning Workout,7h 48m,3,60.0,16,0,0,,,,51
2022-01-29 12:05:38,Midday Workout,24h 6m,1,125.0,5,0,0,,,,5
2022-01-29 12:05:38,Midday Workout,24h 6m,2,125.0,5,0,0,,,,5
2022-01-29 12:05:38,Midday Workout,24h 6m,3,125.0,4,0,0,,,,5
2022-01-29 12:05:38,Midday Workout,24h 6m,4,125.0,3,0,0,,,,5
2022-01-29 12:05:38,Midday Workout,24h 6m,1,35.0,12,0,0,,,,32
2022-01-29 12:05:38,Midday Workout,24h 6m,2,35.0,9,0,0,,,,32
2022-01-29 12:05:38,Midday Workout,24h 6m,3,35.0,9,0,0,,,,32
2022-01-29 12:05:38,Midday Workout,24h 6m,4,35.0,5,0,0,,,,32
2022-01-29 12:05:38,Midday Workout,24h 6m,1,24.0,12,0,0,,,,49
2022-01-29 12:05:38,Midday Workout,24h 6m,2,24.0,12,0,0,,,,49
2022-01-29 12:05:38,Midday Workout,24h 6m,3,24.0,12,0,0,,,,49
2022-01-29 12:05:38,Midday Workout,24h 6m,1,0.0,12,0,0,,,,9
2022-01-29 12:05:38,Midday Workout,24h 6m,2,0.0,8,0,0,,,,9
2022-01-29 12:05:38,Midday Workout,24h 6m,3,0.0,8,0,0,,,,9
2022-01-29 12:05:38,Midday Workout,24h 6m,1,15.0,11,0,0,,,,12
2022-01-29 12:05:38,Midday Workout,24h 6m,2,15.0,11,0,0,,,,12
2022-01-29 12:05:38,Midday Workout,24h 6m,3,15.0,11,0,0,,,,12
2022-01-29 12:05:38,Midday Workout,24h 6m,1,30.0,10,0,0,,,,27
2022-01-29 12:05:38,Midday Workout,24h 6m,2,30.0,10,0,0,,,,27
2022-01-29 12:05:38,Midday Workout,24h 6m,3,30.0,10,0,0,,,,27
2022-01-30 12:12:27,Midday Workout,1h 5m,1,45.0,12,0,0,,,,45
2022-01-30 12:12:27,Midday Workout,1h 5m,2,45.0,10,0,0,,,,45
2022-01-30 12:12:27,Midday Workout,1h 5m,3,45.0,9,0,0,,,,45
2022-01-30 12:12:27,Midday Workout,1h 5m,4,45.0,7,0,0,,,,45
2022-01-30 12:12:27,Midday Workout,1h 5m,1,70.0,12,0,0,,,,37
2022-01-30 12:12:27,Midday Workout,1h 5m,2,70.0,11,0,0,,,,37
2022-01-30 12:12:27,Midday Workout,1h 5m,3,70.0,10,0,0,,,,37
2022-01-30 12:12:27,Midday Workout,1h 5m,4,70.0,9,0,0,,,,37
2022-01-30 12:12:27,Midday Workout,1h 5m,1,60.0,12,0,0,,,,46
2022-01-30 12:12:27,Midday Workout,1h 5m,2,60.0,11,0,0,,,,46
2022-01-30 12:12:27,Midday Workout,1h 5m,3,60.0,10,0,0,,,,46
2022-01-30 12:12:27,Midday Workout,1h 5m,1,50.0,12,0,0,,,,53
2022-01-30 12:12:27,Midday Workout,1h 5m,2,50.0,10,0,0,,,,53
2022-01-30 12:12:27,Midday Workout,1h 5m,3,50.0,10,0,0,,,,53
2022-01-30 12:12:27,Midday Workout,1h 5m,1,25.0,14,0,0,,,,50
2022-01-30 12:12:27,Midday Workout,1h 5m,2,25.0,12,0,0,,,,50
2022-01-30 12:12:27,Midday Workout,1h 5m,3,25.0,10,0,0,,,,50
2022-01-30 12:12:27,Midday Workout,1h 5m,1,17.5,15,0,0,,,,60
2022-01-30 12:12:27,Midday Workout,1h 5m,2,17.5,15,0,0,,,,60
2022-01-30 12:12:27,Midday Workout,1h 5m,3,17.5,13,0,0,,,,60
2022-01-30 12:12:27,Midday Workout,1h 5m,1,15.0,18,0,0,,,,65
2022-01-30 12:12:27,Midday Workout,1h 5m,2,15.0,13,0,0,,,,65
2022-01-30 12:12:27,Midday Workout,1h 5m,3,15.0,11,0,0,,,,65
2022-01-31 10:32:45,Morning Workout,1h 10m,1,195.0,6,0,0,,,,40
2022-01-31 10:32:45,Morning Workout,1h 10m,2,195.0,6,0,0,,,,40
2022-01-31 10:32:45,Morning Workout,1h 10m,3,195.0,5,0,0,,,,40
2022-01-31 10:32:45,Morning Workout,1h 10m,4,195.0,5,0,0,,,,40
2022-01-31 10:32:45,Morning Workout,1h 10m,5,195.0,4,0,0,,,,40
2022-01-31 10:32:45,Morning Workout,1h 10m,1,135.0,13,0,0,,,,57
2022-01-31 10:32:45,Morning Workout,1h 10m,2,135.0,13,0,0,,,,57
2022-01-31 10:32:45,Morning Workout,1h 10m,3,135.0,10,0,0,,,,57
2022-01-31 10:32:45,Morning Workout,1h 10m,1,55.0,15,0,0,,,,3
2022-01-31 10:32:45,Morning Workout,1h 10m,2,55.0,15,0,0,,,,3
2022-01-31 10:32:45,Morning Workout,1h 10m,3,55.0,15,0,0,,,,3
2022-01-31 10:32:45,Morning Workout,1h 10m,1,85.0,15,0,0,,,,4
2022-01-31 10:32:45,Morning Workout,1h 10m,2,85.0,15,0,0,,,,4
2022-01-31 10:32:45,Morning Workout,1h 10m,3,85.0,15,0,0,,,,4
2022-01-31 10:32:45,Morning Workout,1h 10m,1,60.0,15,0,0,,,,51
2022-01-31 10:32:45,Morning Workout,1h 10m,2,60.0,16,0,0,,,,51
2022-01-31 10:32:45,Morning Workout,1h 10m,3,60.0,16,0,0,,,,51
2022-01-31 10:32:45,Morning Workout,1h 10m,1,35.0,15,0,0,,,,47
2022-01-31 10:32:45,Morning Workout,1h 10m,2,35.0,15,0,0,,,,47
2022-01-31 10:32:45,Morning Workout,1h 10m,3,35.0,15,0,0,,,,47
2022-02-04 10:50:20,Morning Workout,2h 4m,1,165.0,5,0,0,,,,1
2022-02-04 10:50:20,Morning Workout,2h 4m,2,165.0,4,0,0,,,,1
2022-02-04 10:50:20,Morning Workout,2h 4m,3,165.0,4,0,0,,,,1
2022-02-04 10:50:20,Morning Workout,2h 4m,1,125.0,7,0,0,,,,20
2022-02-04 10:50:20,Morning Workout,2h 4m,2,125.0,7,0,0,,,,20
2022-02-04 10:50:20,Morning Workout,2h 4m,3,125.0,7,0,0,,,,20
2022-02-04 10:50:20,Morning Workout,2h 4m,1,55.0,10,0,0,,,,3
2022-02-04 10:50:20,Morning Workout,2h 4m,2,55.0,10,0,0,,,,3
2022-02-04 10:50:20,Morning Workout,2h 4m,3,55.0,10,0,0,,,,3
2022-02-04 10:50:20,Morning Workout,2h 4m,1,85.0,10,0,0,,,,4
2022-02-04 10:50:20,Morning Workout,2h 4m,2,85.0,10,0,0,,,,4
2022-02-04 10:50:20,Morning Workout,2h 4m,3,85.0,10,0,0,,,,4
2022-02-04 10:50:20,Morning Workout,2h 4m,1,35.0,12,0,0,,,,47
2022-02-04 10:50:20,Morning Workout,2h 4m,2,35.0,12,0,0,,,,47
2022-02-04 10:50:20,Morning Workout,2h 4m,3,35.0,12,0,0,,,,47
2022-02-05 10:44:28,Morning Workout,56m,1,115.0,5,0,0,,,,5
2022-02-05 10:44:28,Morning Workout,56m,2,115.0,5,0,0,,,,5
2022-02-05 10:44:28,Morning Workout,56m,3,115.0,5,0,0,,,,5
2022-02-05 10:44:28,Morning Workout,56m,1,30.0,10,0,0,,,,32
2022-02-05 10:44:28,Morning Workout,56m,2,35.0,6,0,0,,,,32
2022-02-05 10:44:28,Morning Workout,56m,3,35.0,5,0,0,,,,32
2022-02-05 10:44:28,Morning Workout,56m,1,36.0,8,0,0,,,,49
2022-02-05 10:44:28,Morning Workout,56m,2,24.0,10,0,0,,,,49
2022-02-05 10:44:28,Morning Workout,56m,3,24.0,10,0,0,,,,49
2022-02-05 10:44:28,Morning Workout,56m,1,12.5,10,0,0,,,,44
2022-02-05 10:44:28,Morning Workout,56m,2,12.5,10,0,0,,,,44
2022-02-05 10:44:28,Morning Workout,56m,3,12.5,10,0,0,,,,44
2022-02-05 10:44:28,Morning Workout,56m,1,7.5,11,0,0,,,,63
2022-02-05 10:44:28,Morning Workout,56m,2,7.5,10,0,0,,,,63
2022-02-05 10:44:28,Morning Workout,56m,3,7.5,10,0,0,,,,63
2022-02-05 10:44:28,Morning Workout,56m,1,10.0,12,0,0,,,,10
2022-02-05 10:44:28,Morning Workout,56m,2,10.0,10,0,0,,,,10
2022-02-06 12:14:58,Midday Workout,22h 26m,1,35.0,10,0,0,,,,45
2022-02-06 12:14:58,Midday Workout,22h 26m,2,45.0,8,0,0,,,,45
2022-02-06 12:14:58,Midday Workout,22h 26m,3,45.0,8,0,0,,,,45
2022-02-06 12:14:58,Midday Workout,22h 26m,1,70.0,10,0,0,,,,37
2022-02-06 12:14:58,Midday Workout,22h 26m,2,70.0,10,0,0,,,,37
2022-02-06 12:14:58,Midday Workout,22h 26m,3,70.0,10,0,0,,,,37
2022-02-06 12:14:58,Midday Workout,22h 26m,1,55.0,10,0,0,,,,46
2022-02-06 12:14:58,Midday Workout,22h 26m,2,55.0,10,0,0,,,,46
2022-02-06 12:14:58,Midday Workout,22h 26m,3,55.0,10,0,0,,,,46
2022-02-06 12:14:58,Midday Workout,22h 26m,1,50.0,10,0,0,,,,53
2022-02-06 12:14:58,Midday Workout,22h 26m,2,50.0,8,0,0,,,,53
2022-02-06 12:14:58,Midday Workout,22h 26m,3,50.0,8,0,0,,,,53
2022-02-06 12:14:58,Midday Workout,22h 26m,1,30.0,10,0,0,,,,50
2022-02-06 12:14:58,Midday Workout,22h 26m,2,30.0,10,0,0,,,,50
2022-02-06 12:14:58,Midday Workout,22h 26m,3,30.0,10,0,0,,,,50
2022-02-06 12:14:58,Midday Workout,22h 26m,1,15.0,14,0,0,,,,65
2022-02-06 12:14:58,Midday Workout,22h 26m,2,15.0,10,0,0,,,,65
2022-02-06 12:14:58,Midday Workout,22h 26m,3,15.0,10,0,0,,,,65
2022-02-07 10:41:11,Morning Workout,48h 14m,1,190.0,4,0,0,,,,40
2022-02-07 10:41:11,Morning Workout,48h 14m,2,190.0,4,0,0,,,,40
2022-02-07 10:41:11,Morning Workout,48h 14m,3,190.0,3,0,0,,,,40
2022-02-07 10:41:11,Morning Workout,48h 14m,1,115.0,8,0,0,,,,57
2022-02-07 10:41:11,Morning Workout,48h 14m,2,115.0,8,0,0,,,,57
2022-02-07 10:41:11,Morning Workout,48h 14m,3,115.0,8,0,0,,,,57
2022-02-07 10:41:11,Morning Workout,48h 14m,1,60.0,12,0,0,,,,51
2022-02-07 10:41:11,Morning Workout,48h 14m,2,60.0,11,0,0,,,,51
2022-02-07 10:41:11,Morning Workout,48h 14m,3,60.0,10,0,0,,,,51
2022-02-07 10:41:11,Morning Workout,48h 14m,1,55.0,10,0,0,,,,3
2022-02-07 10:41:11,Morning Workout,48h 14m,2,55.0,10,0,0,,,,3
2022-02-07 10:41:11,Morning Workout,48h 14m,3,55.0,10,0,0,,,,3
2022-02-07 10:41:11,Morning Workout,48h 14m,1,70.0,11,0,0,,,,4
2022-02-07 10:41:11,Morning Workout,48h 14m,2,70.0,11,0,0,,,,4
2022-02-07 10:41:11,Morning Workout,48h 14m,3,70.0,11,0,0,,,,4
2022-02-09 10:55:54,Morning Workout,47h 52m,1,120.0,5,0,0,,,,5
2022-02-09 10:55:54,Morning Workout,47h 52m,2,120.0,5,0,0,,,,5
2022-02-09 10:55:54,Morning Workout,47h 52m,3,120.0,5,0,0,,,,5
2022-02-09 10:55:54,Morning Workout,47h 52m,4,120.0,5,0,0,,,,5
2022-02-09 10:55:54,Morning Workout,47h 52m,5,120.0,3,0,0,,,,5
2022-02-09 10:55:54,Morning Workout,47h 52m,1,45.0,9,0,0,,,,45
2022-02-09 10:55:54,Morning Workout,47h 52m,2,45.0,8,0,0,,,,45
2022-02-09 10:55:54,Morning Workout,47h 52m,3,45.0,8,0,0,,,,45
2022-02-09 10:55:54,Morning Workout,47h 52m,1,35.0,10,0,0,,,,32
2022-02-09 10:55:54,Morning Workout,47h 52m,2,35.0,8,0,0,,,,32
2022-02-09 10:55:54,Morning Workout,47h 52m,3,35.0,7,0,0,,,,32
2022-02-09 10:55:54,Morning Workout,47h 52m,1,0.0,7,0,0,,,,13
2022-02-09 10:55:54,Morning Workout,47h 52m,2,0.0,6,0,0,,,,13
2022-02-09 10:55:54,Morning Workout,47h 52m,3,0.0,6,0,0,,,,13
2022-02-09 10:55:54,Morning Workout,47h 52m,1,25.0,17,0,0,,,,28
2022-02-09 10:55:54,Morning Workout,47h 52m,2,25.0,13,0,0,,,,28
2022-02-09 10:55:54,Morning Workout,47h 52m,3,25.0,12,0,0,,,,28
2022-02-09 10:55:54,Morning Workout,47h 52m,1,15.0,14,0,0,,,,38
2022-02-09 10:55:54,Morning Workout,47h 52m,2,15.0,14,0,0,,,,38
2022-02-09 10:55:54,Morning Workout,47h 52m,3,15.0,14,0,0,,,,38
2022-02-11 10:48:42,Morning Workout,1h 21m,1,170.0,5,0,0,,,,1
2022-02-11 10:48:42,Morning Workout,1h 21m,2,170.0,5,0,0,,,,1
2022-02-11 10:48:42,Morning Workout,1h 21m,3,170.0,4,0,0,,,,1
2022-02-11 10:48:42,Morning Workout,1h 21m,4,170.0,4,0,0,,,,1
2022-02-11 10:48:42,Morning Workout,1h 21m,5,170.0,3,0,0,,,,1
2022-02-11 10:48:42,Morning Workout,1h 21m,1,125.0,10,0,0,,,,20
2022-02-11 10:48:42,Morning Workout,1h 21m,2,125.0,8,0,0,,,,20
2022-02-11 10:48:42,Morning Workout,1h 21m,3,125.0,8,0,0,,,,20
2022-02-11 10:48:42,Morning Workout,1h 21m,1,125.0,13,0,0,,,,57
2022-02-11 10:48:42,Morning Workout,1h 21m,2,125.0,11,0,0,,,,57
2022-02-11 10:48:42,Morning Workout,1h 21m,3,125.0,11,0,0,,,,57
2022-02-11 10:48:42,Morning Workout,1h 21m,1,55.0,15,0,0,5 less with left,,,3
2022-02-11 10:48:42,Morning Workout,1h 21m,2,55.0,15,0,0,,,,3
2022-02-11 10:48:42,Morning Workout,1h 21m,3,55.0,14,0,0,,,,3
2022-02-11 10:48:42,Morning Workout,1h 21m,4,25.0,10,0,0,,,,3
2022-02-11 10:48:42,Morning Workout,1h 21m,1,70.0,14,0,0,5 less with left,,,4
2022-02-11 10:48:42,Morning Workout,1h 21m,2,70.0,12,0,0,,,,4
2022-02-11 10:48:42,Morning Workout,1h 21m,3,70.0,12,0,0,,,,4
2022-02-11 10:48:42,Morning Workout,1h 21m,1,35.0,12,0,0,,,,47
2022-02-11 10:48:42,Morning Workout,1h 21m,2,35.0,12,0,0,,,,47
2022-02-11 10:48:42,Morning Workout,1h 21m,3,35.0,12,0,0,,,,47
2022-02-12 11:29:29,Morning Workout,1h 53m,1,25.0,12,0,0,,,,48
2022-02-12 11:29:29,Morning Workout,1h 53m,2,25.0,12,0,0,,,,48
2022-02-12 11:29:29,Morning Workout,1h 53m,3,25.0,8,0,0,,,,48
2022-02-12 11:29:29,Morning Workout,1h 53m,4,25.0,8,0,0,,,,48
2022-02-12 11:29:29,Morning Workout,1h 53m,1,37.49999999999999,8,0,0,,,,25
2022-02-12 11:29:29,Morning Workout,1h 53m,2,37.49999999999999,7,0,0,,,,25
2022-02-12 11:29:29,Morning Workout,1h 53m,3,35.0,6,0,0,,,,25
2022-02-12 11:29:29,Morning Workout,1h 53m,4,35.0,6,0,0,,,,25
2022-02-12 11:29:29,Morning Workout,1h 53m,1,24.0,9,0,0,,,,26
2022-02-12 11:29:29,Morning Workout,1h 53m,2,24.0,8,0,0,,,,26
2022-02-12 11:29:29,Morning Workout,1h 53m,3,12.0,15,0,0,,,,26
2022-02-12 11:29:29,Morning Workout,1h 53m,1,0.0,14,0,0,,,,9
2022-02-12 11:29:29,Morning Workout,1h 53m,2,0.0,11,0,0,,,,9
2022-02-12 11:29:29,Morning Workout,1h 53m,3,0.0,11,0,0,,,,9
2022-02-12 11:29:29,Morning Workout,1h 53m,1,10.0,12,0,0,,,,10
2022-02-12 11:29:29,Morning Workout,1h 53m,2,10.0,10,0,0,,,,10
2022-02-12 11:29:29,Morning Workout,1h 53m,3,10.0,10,0,0,,,,10
2022-02-12 11:29:29,Morning Workout,1h 53m,1,10.0,15,0,0,,,,44
2022-02-12 11:29:29,Morning Workout,1h 53m,2,10.0,14,0,0,,,,44
2022-02-12 11:29:29,Morning Workout,1h 53m,3,10.0,12,0,0,,,,44
2022-02-12 11:29:29,Morning Workout,1h 53m,1,7.5,14,0,0,,,,63
2022-02-12 11:29:29,Morning Workout,1h 53m,2,7.5,11,0,0,,,,63
2022-02-12 11:29:29,Morning Workout,1h 53m,3,7.5,11,0,0,,,,63
2022-02-13 12:19:06,Midday Workout,1h 16m,1,40.0,15,0,0,,,,61
2022-02-13 12:19:06,Midday Workout,1h 16m,2,55.0,14,0,0,,,,61
2022-02-13 12:19:06,Midday Workout,1h 16m,3,42.5,14,0,0,,,,61
2022-02-13 12:19:06,Midday Workout,1h 16m,4,42.5,14,0,0,,,,61
2022-02-13 12:19:06,Midday Workout,1h 16m,1,57.5,15,0,0,,,,46
2022-02-13 12:19:06,Midday Workout,1h 16m,2,57.5,12,0,0,,,,46
2022-02-13 12:19:06,Midday Workout,1h 16m,3,57.5,10,0,0,,,,46
2022-02-13 12:19:06,Midday Workout,1h 16m,1,10.0,11,0,0,,,,71
2022-02-13 12:19:06,Midday Workout,1h 16m,2,7.5,12,0,0,,,,71
2022-02-13 12:19:06,Midday Workout,1h 16m,3,7.5,11,0,0,,,,71
2022-02-13 12:19:06,Midday Workout,1h 16m,1,72.5,11,0,0,,,,37
2022-02-13 12:19:06,Midday Workout,1h 16m,2,60.0,13,0,0,,,,37
2022-02-13 12:19:06,Midday Workout,1h 16m,3,60.0,12,0,0,,,,37
2022-02-13 12:19:06,Midday Workout,1h 16m,1,30.0,12,0,0,,,,50
2022-02-13 12:19:06,Midday Workout,1h 16m,2,30.0,11,0,0,,,,50
2022-02-13 12:19:06,Midday Workout,1h 16m,3,30.0,10,0,0,,,,50
2022-02-13 12:19:06,Midday Workout,1h 16m,1,20.0,14,0,0,,,,60
2022-02-13 12:19:06,Midday Workout,1h 16m,2,20.0,13,0,0,,,,60
2022-02-13 12:19:06,Midday Workout,1h 16m,3,20.0,12,0,0,,,,60
2022-02-13 12:19:06,Midday Workout,1h 16m,1,17.5,11,0,0,Did 4 less with right,,,59
2022-02-13 12:19:06,Midday Workout,1h 16m,2,17.5,8,0,0,,,,59
2022-02-13 12:19:06,Midday Workout,1h 16m,3,17.5,8,0,0,,,,59
2022-02-14 10:39:49,Morning Workout,1h 37m,1,200.0,5,0,0,,,,40
2022-02-14 10:39:49,Morning Workout,1h 37m,2,200.0,5,0,0,,,,40
2022-02-14 10:39:49,Morning Workout,1h 37m,3,200.0,4,0,0,,,,40
2022-02-14 10:39:49,Morning Workout,1h 37m,4,200.0,4,0,0,,,,40
2022-02-14 10:39:49,Morning Workout,1h 37m,5,200.0,3,0,0,,,,40
2022-02-14 10:39:49,Morning Workout,1h 37m,1,25.0,12,0,0,,,,2
2022-02-14 10:39:49,Morning Workout,1h 37m,2,30.0,12,0,0,,,,2
2022-02-14 10:39:49,Morning Workout,1h 37m,3,30.0,12,0,0,,,,2
2022-02-14 10:39:49,Morning Workout,1h 37m,1,45.0,10,0,0,,,,29
2022-02-14 10:39:49,Morning Workout,1h 37m,2,45.0,8,0,0,,,,29
2022-02-14 10:39:49,Morning Workout,1h 37m,3,45.0,8,0,0,,,,29
2022-02-14 10:39:49,Morning Workout,1h 37m,1,60.0,12,0,0,,,,51
2022-02-14 10:39:49,Morning Workout,1h 37m,2,60.0,12,0,0,,,,51
2022-02-14 10:39:49,Morning Workout,1h 37m,1,55.0,14,0,0,,,,3
2022-02-14 10:39:49,Morning Workout,1h 37m,2,55.0,13,0,0,,,,3
2022-02-14 10:39:49,Morning Workout,1h 37m,3,55.0,13,0,0,,,,3
2022-02-14 10:39:49,Morning Workout,1h 37m,4,25.0,13,0,0,,,,3
2022-02-14 10:39:49,Morning Workout,1h 37m,1,70.0,13,0,0,,,,4
